103305752,highway,turning_circle,regular
103306870,highway,turning_circle,regular
103309701,highway,motorway_junction,regular
103313429,highway,turning_circle,regular
103314529,highway,turning_circle,regular
103314622,highway,turning_circle,regular
103315500,highway,turning_circle,regular
103316856,highway,turning_circle,regular
103317317,highway,turning_circle,regular
103317618,highway,turning_circle,regular
103317652,highway,turning_circle,regular
103318560,highway,turning_circle,regular
103319104,highway,turning_circle,regular
103320520,highway,turning_circle,regular
103321948,highway,turning_circle,regular
103652609,highway,traffic_signals,regular
103652918,highway,turning_loop,regular
103653692,highway,turning_circle,regular
103655535,highway,turning_circle,regular
103656816,highway,traffic_signals,regular
103656816,traffic_signals,signal,regular
103657771,highway,turning_circle,regular
103658361,highway,turning_circle,regular
103659419,highway,turning_circle,regular
103661279,highway,traffic_signals,regular
103662954,highway,turning_circle,regular
103663016,railway,level_crossing,regular
103663241,highway,turning_circle,regular
103664051,highway,turning_circle,regular
103664957,highway,turning_circle,regular
103665602,highway,traffic_signals,regular
103665602,traffic_signals,signal,regular
103669969,highway,turning_circle,regular
103671571,highway,turning_circle,regular
103672682,highway,turning_circle,regular
103674101,highway,turning_circle,regular
103675889,highway,turning_circle,regular
103676029,highway,turning_circle,regular
103676913,highway,turning_circle,regular
103678638,highway,turning_circle,regular
103680069,noref,yes,regular
103680069,highway,motorway_junction,regular
103680727,highway,turning_circle,regular
103680854,highway,turning_circle,regular
103681018,highway,traffic_signals,regular
103681372,highway,turning_circle,regular
103681930,highway,turning_circle,regular
103683842,highway,turning_circle,regular
103686180,highway,traffic_signals,regular
103691649,highway,traffic_signals,regular
103699586,highway,crossing,regular
103699586,crossing,marked,regular
103701211,highway,turning_circle,regular
103705779,highway,traffic_signals,regular
103710300,highway,traffic_signals,regular
103710329,highway,traffic_signals,regular
103710590,highway,traffic_signals,regular
103713384,highway,turning_circle,regular
103716717,highway,turning_circle,regular
103719468,highway,traffic_signals,regular
103728638,railway,level_crossing,regular
103728762,highway,turning_circle,regular
103729976,highway,traffic_signals,regular
103730648,highway,traffic_signals,regular
103732995,highway,turning_circle,regular
103739695,highway,turning_circle,regular
103739734,highway,traffic_signals,regular
103743661,name,Silver Lake,regular
103743661,railway,station,regular
103743661,wheelchair,yes,regular
103743944,railway,level_crossing,regular
103752732,highway,turning_circle,regular
103753783,highway,turning_circle,regular
103755916,highway,turning_circle,regular
103757003,highway,traffic_signals,regular
103759766,railway,level_crossing,regular
103759947,highway,turning_circle,regular
103760271,highway,traffic_signals,regular
103762606,highway,traffic_signals,regular
103762746,highway,traffic_signals,regular
103766887,highway,turning_circle,regular
103767603,railway,level_crossing,regular
103769338,highway,traffic_signals,regular
103779822,highway,turning_circle,regular
103780361,highway,turning_circle,regular
103782491,highway,traffic_signals,regular
103782491,traffic_signals,signal,regular
103785304,highway,turning_circle,regular
103789106,highway,traffic_signals,regular
103855232,railway,level_crossing,regular
103856234,railway,switch,regular
103857200,railway,level_crossing,regular
103858345,highway,traffic_signals,regular
103859491,highway,traffic_signals,regular
103859491,traffic_signals,signal,regular
103860612,railway,buffer_stop,regular
103860955,highway,traffic_signals,regular
103861407,highway,traffic_signals,regular
103863889,highway,traffic_signals,regular
103864694,highway,traffic_signals,regular
103865337,highway,traffic_signals,regular
103866758,highway,traffic_signals,regular
103866785,railway,level_crossing,regular
103867360,highway,traffic_signals,regular
103867360,traffic_signals,signal,regular
